,cast,actors,3949,1,7,Member-Collection,A great ensemble cast of likeable young actors makes this a joy to watch.
,statement,account,965,0,6,Component-Whole,A witness statement contains the witness's factual account of the circumstances of the dispute.
,Music,surgeons,2935,0,1,Instrument-Agency,Music is used by surgeons to ease operations.
,play,person,6430,0,8,Message-Topic,"Daborne's play is also about a historic person, the pirate Ward, famous in England at the time of its writing."
,horde,heroes,2666,1,7,Member-Collection,Most business that think they have teams really have a horde of heroes looking for plunder.
comment,e1,e2,index,order,relation,relation_name,sentence
,companies,countries,4327,0,5,Entity-Destination,Many Japanese companies have been moving into developing countries for cheap labor.
 violates b.1 and c.3,country,turmoil,3760,-1,9,Member-Collection,The country is sinking into turmoil.
,magnesium ribbon,tongs,5629,-1,9,Entity-Origin,"We hold the magnesium ribbon in tongs, and place one end in a Bunsen burner flame."
 Material,membrane,lipids,5013,-1,9,Instrument-Agency,"The plasma membrane is composed of a double layer (bilayer) of lipids, oily substances found in all cells (see Figure 1)."
,spread,mesophyll,4853,0,5,Entity-Destination,MP shows spread into mesophyll rather than epidermal tissues during virus infection.
,people,orbit,5545,0,5,Entity-Destination,"Since 1982, people have travelled into low-Earth orbit aboard the workhorse of NASA's space program."
,insert,column,5638,-1,9,Instrument-Agency,The insert starts in the left column and only spans the left column.
,violin,maker,7832,0,2,Product-Producer,We even heard from descendants of Gustav Schoenike who was the violin maker.
,Swelling,expansion,995,1,0,Cause-Effect,Swelling of the resin is caused by the expansion of the structure as a result of water (or other liquid) molecules penetrating the matrix.
 violates b.1,team,final,5891,-1,9,Content-Container,Two extra-time goals sent the team into the Carling final.
,order,preachers,6565,1,7,Member-Collection,"In December, 1216, Pope Honorius III (1216 - 1227), the successor of Innocent III, approved Dominic's plan for an order of contemplative preachers exercising the priestly ministry and living in mendicant poverty."
,fever,allergies,5696,1,0,Cause-Effect,My dog has a fever from allergies he was given clavamox and a shot.
,bunch,guys,6541,1,7,Member-Collection,They are just a nice bunch of guys.
,brotherhood,rogues,1753,1,7,Member-Collection,This brotherhood of halfling rogues is the most powerful criminal organisation in town.
,students,donations,3137,1,1,Instrument-Agency,Tokay students cultivate plot of olive trees with the help of donations.
,steroids,muscles,2389,0,5,Entity-Destination,"Lately, even women inject steroids into their muscles."
 the bevearge is the producer not the owner,owner,cure,2223,-1,9,Component-Whole,A cafe owner thought up an unlikely beverage that has created a 'miracle' cure.
" Like infestation, it is not a set.",scourge,mosquitoes,140,-1,9,Cause-Effect,"Warm weather is here, and with it comes the scourge of mosquitoes."
 choice is not a producer,choice,book,4142,-1,9,Member-Collection,A choice takes you forward by a more or less fixed number of pages at any given position in the book.
 The modality does not concern the relation.,puppeteer,puppet,3906,1,1,Instrument-Agency,America allows the media to manipulate society as easy a puppeteer manipulates a puppet.
 prototypical example,unit,caisson,4082,0,3,Content-Container,The motor unit is housed inside a caisson.
,driver,vehicle,2786,-1,9,Component-Whole,"The angry driver then demonstrated his displeasure by speeding around the other vehicle, cutting the other driver off."
,money,project,305,0,5,Entity-Destination,"In a desperate attempt, the company poured money into the project."
,tests,book,5627,1,8,Message-Topic,"These tests are a major theme of the book, so it is worth investigating them."
 Too abstract: money can't be a member of anything...,rabble,money,1533,-1,9,Instrument-Agency,"I was lucky enough to see with my own eyes the recent stock-market crash, where they lost several million dollars, a rabble of dead money that went sliding off into the sea."
,head-phone,system,4325,0,6,Component-Whole,The head-phone of the ear pad system is provided with a head band which is formed into an approximately U-shape mounted on a head top portion of a user.
,hair,eyebrow,5784,0,4,Entity-Origin,It removes the hair to the precise contour of a perfectly shaped eyebrow.
 prototypical example,mattress,money,997,1,3,Content-Container,"An Israeli woman mistakenly threw out a mattress with money inside, setting off a frantic search through tons of garbage at a number of landfill sites."
 (a) is satisfied,creation,designer,3924,0,2,Product-Producer,"Slighted authors submitted their books via write-in, but it was an unlikely cover that took home first prize, a creation by a designer named Doogie Horner."
,commodities,cocoa,4147,1,7,Member-Collection,"There is need for agreement between producers and consumers that established fair prices for commodities, including those such as cocoa, coffee, sugar and tropical timber."
" both are abstract, b.1 holds",Billions,nanotechnology,3092,0,5,Entity-Destination,Billions of euro are invested into nanotechnology in Europe.
,fighting,deaths,2898,0,0,Cause-Effect,The fighting resulted in hundreds of deaths and in the deployment of peace keepers into East Timor.
,spill,collision,5440,1,0,Cause-Effect,An oil spill caused by a collision between a ship and a barge closed the ship channel servicing the nation's second largest port.
,story,reports,6704,1,8,Message-Topic,Lina's incredible story was documented in contemporaneous reports by Edmundo Escomel.
,painter,paint,1343,1,1,Instrument-Agency,The painter continues adding paint on top of still wet paint rather than waiting a lengthy amount of time to allow each layer of paint to dry.
,identity,heritage,1204,0,4,Entity-Origin,"The diaspora's identity is rooted in an ancient heritage, a rich language and literature and a vibrant culture."
,vinyl,sleeve,5859,0,5,Entity-Destination,The album was stored in a protective poly jacket and the vinyl was stored in an anti-static sleeve.
,insomnia,depression,6018,1,0,Cause-Effect,Many depression sufferers and their physicians revealed that insomnia was caused by depression.
,supreme court,states,4264,-1,9,Instrument-Agency,The supreme court has applied the protections of this amendment to the states through the Due Process Clause of the Fourteenth Amendment.
 the cradle had a serpent in it (2) is satisfied,serpent,cradle,1151,0,3,Content-Container,It's killed a serpent that was in the cradle.
,community,teachers,5074,1,7,Member-Collection,In doing this we recognize that English language teaching comprises a global community of teachers and learners in a range of social contexts.
,tea,thermos,7484,0,5,Entity-Destination,My friend puts tea in a thermos to take to work.
,chip,modem,1072,0,5,Entity-Destination,AT&T inserted a new chip into their latest modem.
,ecstasy,repetition,7327,1,0,Cause-Effect,We planetary citizens have a unique capacity for ecstasy from repetition - especially when it comes from drumming.
,priests,work,301,-1,9,Entity-Destination,He also pointed out that on the Sabbath the priests broke the commandment with priestly work.
,instructor,presentation,7624,1,2,Product-Producer,PHY 319 is presently taught in three 50-minute lectures per week in which the instructor makes a chalkboard presentation.
,information,storage,4816,0,3,Content-Container,"This information is part of the 'header' information in the file storage, and is required for proper display and analysis of the images."
,fire,collision,3555,1,0,Cause-Effect,The rescue teams found 17 of the 25 crew thrown into the sea when the tanker caught fire after the collision.
 We assume that the dealer only sells the soil and does not produce it.,soils,dealer,7741,0,4,Entity-Origin,Your garden does well with either of these soils since these soils come from a reputable dealer.
,committee,chair,1068,1,7,Member-Collection,"The Awards committee is comprised of a chair appointed by the President, with the approval of the Board of Directors."
,operation,arrest,3983,0,0,Cause-Effect,One of the largest Internet piracy rings in the world has been shut down in a police operation that resulted in the arrest of 181 people.
,clock,display,1257,1,6,Component-Whole,The clock has a LCD display with the following fields: DayOfWeek Date X Time (offset to utc).
,speeches,public,2059,0,5,Entity-Destination,The newly inaugurated president has delivered speeches to the public.
 prototypical example,computer,box,3959,0,3,Content-Container,The computer was inside a water-proof box.
,infant,condition,2086,-1,9,Member-Collection,The infant was born in a condition of shock and died in ten minutes.
